b0,f_V,dt_excess_Myr,destroyed
0.02,0.804,3.0400000000000005,1.0
0.022,0.804,3.3440000000000003,1.0
0.024,0.804,3.6480000000000006,1.0
0.026000000000000002,0.804,3.9520000000000013,1.0
0.028,0.804,4.256,1.0
0.03,0.804,4.5600000000000005,1.0
0.032,0.804,4.864000000000001,1.0
0.034,0.804,5.168000000000001,1.0
0.036000000000000004,0.804,5.472000000000002,1.0
0.038,0.804,5.776000000000001,1.0
0.04,0.804,6.080000000000001,1.0
0.042,0.804,6.384000000000001,1.0
0.044,0.804,6.688000000000001,1.0
0.046,0.804,6.992000000000001,1.0
0.048,0.804,7.296000000000001,1.0
0.05,0.804,7.600000000000001,1.0
0.052000000000000005,0.804,7.904000000000003,1.0
0.054,0.804,8.208000000000002,1.0
0.056,0.804,8.512,1.0
0.058,0.804,8.816,1.0
0.06,0.804,9.120000000000001,1.0
0.062,0.804,9.424000000000001,1.0
0.064,0.804,9.728000000000002,1.0
0.066,0.804,10.032000000000002,1.0
0.068,0.804,10.336000000000002,1.0
0.07,0.804,10.640000000000002,1.0
0.07200000000000001,0.804,10.944000000000004,1.0
0.074,0.804,11.248000000000001,1.0
0.076,0.804,11.552000000000001,1.0
0.078,0.804,11.856000000000002,1.0
0.08,0.804,12.160000000000002,1.0
0.082,0.804,12.464000000000002,1.0
0.084,0.804,12.768000000000002,1.0
0.08600000000000001,0.804,13.072000000000003,1.0
0.088,0.804,13.376000000000001,1.0
0.09,0.804,13.680000000000001,1.0
0.092,0.804,13.984000000000002,1.0
0.094,0.804,14.288000000000002,1.0
0.096,0.804,14.592000000000002,1.0
0.098,0.804,14.896000000000003,1.0
0.1,0.804,15.200000000000003,1.0
0.10200000000000001,0.804,15.504000000000005,1.0
0.10400000000000001,0.804,15.808000000000005,1.0
0.106,0.804,16.112000000000002,1.0
0.108,0.804,16.416000000000004,1.0
0.11,0.804,16.720000000000002,1.0
0.112,0.804,17.024,1.0
0.114,0.804,17.328000000000003,1.0
0.116,0.804,17.632,1.0
0.11800000000000001,0.804,17.936000000000003,1.0
0.12,0.804,18.240000000000002,1.0
0.122,0.804,18.544000000000004,1.0
0.124,0.804,18.848000000000003,1.0
0.126,0.804,19.152000000000005,1.0
0.128,0.804,19.456000000000003,1.0
0.13,0.804,19.76,1.0
0.132,0.804,20.064000000000004,1.0
0.134,0.804,20.368000000000002,1.0
0.136,0.804,20.672000000000004,1.0
0.138,0.804,20.976000000000003,1.0
0.14,0.804,21.280000000000005,1.0
0.14200000000000002,0.804,21.584000000000007,1.0
0.14400000000000002,0.804,21.88800000000001,1.0
0.146,0.804,22.192000000000004,1.0
0.148,0.804,22.496000000000002,1.0
0.15,0.804,22.800000000000004,1.0
0.152,0.804,23.104000000000003,1.0
0.154,0.804,23.408000000000005,1.0
0.156,0.804,23.712000000000003,1.0
0.158,0.804,24.016000000000005,1.0
0.16,0.804,24.320000000000004,1.0
0.162,0.804,24.624000000000002,1.0
0.164,0.804,24.928000000000004,1.0
0.166,0.804,25.232000000000003,1.0
0.168,0.804,25.536000000000005,1.0
0.17,0.804,25.840000000000003,1.0
0.17200000000000001,0.804,26.144000000000005,1.0
0.17400000000000002,0.804,26.448000000000008,1.0
0.176,0.804,26.752000000000002,1.0
0.178,0.804,27.056000000000004,1.0
0.18,0.804,27.360000000000003,1.0
0.182,0.804,27.664000000000005,1.0
0.184,0.804,27.968000000000004,1.0
0.186,0.804,28.272000000000006,1.0
0.188,0.804,28.576000000000004,1.0
0.19,0.804,28.880000000000006,1.0
0.192,0.804,29.184000000000005,1.0
0.194,0.804,29.488000000000003,1.0
0.196,0.804,29.792000000000005,1.0
0.198,0.804,30.096000000000004,0.0
0.2,0.804,30.400000000000006,0.0
0.0,0.81,0.0,1.0
0.002,0.81,0.31000000000000005,1.0
0.004,0.81,0.6200000000000001,1.0
0.006,0.81,0.9300000000000002,1.0
0.008,0.81,1.2400000000000002,1.0
0.01,0.81,1.5500000000000003,1.0
0.012,0.81,1.8600000000000003,1.0
0.014,0.81,2.1700000000000004,1.0
0.016,0.81,2.4800000000000004,1.0
0.018000000000000002,0.81,2.790000000000001,1.0
0.02,0.81,3.1000000000000005,1.0
0.022,0.81,3.4100000000000006,1.0
0.024,0.81,3.7200000000000006,1.0
0.026000000000000002,0.81,4.030000000000001,1.0
0.028,0.81,4.340000000000001,1.0
0.03,0.81,4.65,1.0
0.032,0.81,4.960000000000001,1.0
0.034,0.81,5.270000000000001,1.0
0.036000000000000004,0.81,5.580000000000002,1.0
0.038,0.81,5.890000000000001,1.0
0.04,0.81,6.200000000000001,1.0
0.042,0.81,6.510000000000002,1.0
0.044,0.81,6.820000000000001,1.0
0.046,0.81,7.130000000000001,1.0
0.048,0.81,7.440000000000001,1.0
0.05,0.81,7.750000000000002,1.0
0.052000000000000005,0.81,8.060000000000002,1.0
0.054,0.81,8.370000000000001,1.0
0.056,0.81,8.680000000000001,1.0
0.058,0.81,8.990000000000002,1.0
0.06,0.81,9.3,1.0
0.062,0.81,9.610000000000001,1.0
0.064,0.81,9.920000000000002,1.0
0.066,0.81,10.230000000000002,1.0
0.068,0.81,10.540000000000003,1.0
0.07,0.81,10.850000000000001,1.0
0.07200000000000001,0.81,11.160000000000004,1.0
0.074,0.81,11.470000000000002,1.0
0.076,0.81,11.780000000000001,1.0
0.078,0.81,12.090000000000002,1.0
0.08,0.81,12.400000000000002,1.0
0.082,0.81,12.710000000000003,1.0
0.084,0.81,13.020000000000003,1.0
0.08600000000000001,0.81,13.330000000000002,1.0
0.088,0.81,13.640000000000002,1.0
0.09,0.81,13.950000000000003,1.0
0.092,0.81,14.260000000000002,1.0
0.094,0.81,14.570000000000002,1.0
0.096,0.81,14.880000000000003,1.0
0.098,0.81,15.190000000000003,1.0
0.1,0.81,15.500000000000004,1.0
0.10200000000000001,0.81,15.810000000000004,1.0
0.10400000000000001,0.81,16.120000000000005,1.0
0.106,0.81,16.430000000000003,1.0
0.108,0.81,16.740000000000002,1.0
0.11,0.81,17.050000000000004,1.0
0.112,0.81,17.360000000000003,1.0
0.114,0.81,17.67,1.0
0.116,0.81,17.980000000000004,1.0
0.11800000000000001,0.81,18.290000000000006,1.0
0.12,0.81,18.6,1.0
0.122,0.81,18.910000000000004,1.0
0.124,0.81,19.220000000000002,1.0
0.126,0.81,19.530000000000005,1.0
0.128,0.81,19.840000000000003,1.0
0.13,0.81,20.150000000000002,1.0
0.132,0.81,20.460000000000004,1.0
0.134,0.81,20.770000000000003,1.0
0.136,0.81,21.080000000000005,1.0
0.138,0.81,21.390000000000004,1.0
0.14,0.81,21.700000000000003,1.0
0.14200000000000002,0.81,22.01000000000001,1.0
0.14400000000000002,0.81,22.320000000000007,1.0
0.146,0.81,22.630000000000003,1.0
0.148,0.81,22.940000000000005,1.0
0.15,0.81,23.250000000000004,1.0
0.152,0.81,23.560000000000002,1.0
0.154,0.81,23.870000000000005,1.0
0.156,0.81,24.180000000000003,1.0
0.158,0.81,24.490000000000006,1.0
0.16,0.81,24.800000000000004,1.0
0.162,0.81,25.110000000000003,1.0
0.164,0.81,25.420000000000005,1.0
0.166,0.81,25.730000000000004,1.0
0.168,0.81,26.040000000000006,1.0
0.17,0.81,26.350000000000005,1.0
0.17200000000000001,0.81,26.660000000000004,1.0
0.17400000000000002,0.81,26.97000000000001,1.0
0.176,0.81,27.280000000000005,1.0
0.178,0.81,27.590000000000003,1.0
0.18,0.81,27.900000000000006,1.0
0.182,0.81,28.210000000000004,1.0
0.184,0.81,28.520000000000003,1.0
0.186,0.81,28.830000000000005,1.0
0.188,0.81,29.140000000000004,1.0
0.19,0.81,29.450000000000006,1.0
0.192,0.81,29.760000000000005,1.0
0.194,0.81,30.070000000000004,0.0
0.196,0.81,30.380000000000006,0.0
0.198,0.81,30.690000000000005,0.0
0.2,0.81,31.000000000000007,0.0
0.0,0.8160000000000001,0.0,1.0
0.002,0.8160000000000001,0.31600000000000006,1.0
0.004,0.8160000000000001,0.6320000000000001,1.0
0.006,0.8160000000000001,0.9480000000000002,1.0
0.008,0.8160000000000001,1.2640000000000002,1.0
0.01,0.8160000000000001,1.5800000000000003,1.0
0.012,0.8160000000000001,1.8960000000000004,1.0
0.014,0.8160000000000001,2.2120000000000006,1.0
0.016,0.8160000000000001,2.5280000000000005,1.0
0.018000000000000002,0.8160000000000001,2.844000000000001,1.0
0.02,0.8160000000000001,3.1600000000000006,1.0
0.022,0.8160000000000001,3.476000000000001,1.0
0.024,0.8160000000000001,3.7920000000000007,1.0
0.026000000000000002,0.8160000000000001,4.108000000000001,1.0
0.028,0.8160000000000001,4.424000000000001,1.0
0.03,0.8160000000000001,4.740000000000001,1.0
0.032,0.8160000000000001,5.056000000000001,1.0
0.034,0.8160000000000001,5.372000000000001,1.0
0.036000000000000004,0.8160000000000001,5.688000000000002,1.0
0.038,0.8160000000000001,6.004000000000001,1.0
0.04,0.8160000000000001,6.320000000000001,1.0
0.042,0.8160000000000001,6.636000000000001,1.0
0.044,0.8160000000000001,6.952000000000002,1.0
0.046,0.8160000000000001,7.268000000000002,1.0
0.048,0.8160000000000001,7.584000000000001,1.0
0.05,0.8160000000000001,7.900000000000001,1.0
0.052000000000000005,0.8160000000000001,8.216000000000003,1.0
0.054,0.8160000000000001,8.532000000000002,1.0
0.056,0.8160000000000001,8.848000000000003,1.0
0.058,0.8160000000000001,9.164000000000001,1.0
0.06,0.8160000000000001,9.480000000000002,1.0
0.062,0.8160000000000001,9.796000000000001,1.0
0.064,0.8160000000000001,10.112000000000002,1.0
0.066,0.8160000000000001,10.428000000000003,1.0
0.068,0.8160000000000001,10.744000000000002,1.0
0.07,0.8160000000000001,11.060000000000002,1.0
0.07200000000000001,0.8160000000000001,11.376000000000005,1.0
0.074,0.8160000000000001,11.692000000000002,1.0
0.076,0.8160000000000001,12.008000000000003,1.0
0.078,0.8160000000000001,12.324000000000002,1.0
0.08,0.8160000000000001,12.640000000000002,1.0
0.082,0.8160000000000001,12.956000000000003,1.0
0.084,0.8160000000000001,13.272000000000002,1.0
0.08600000000000001,0.8160000000000001,13.588000000000003,1.0
0.088,0.8160000000000001,13.904000000000003,1.0
0.09,0.8160000000000001,14.220000000000002,1.0
0.092,0.8160000000000001,14.536000000000003,1.0
0.094,0.8160000000000001,14.852000000000002,1.0
0.096,0.8160000000000001,15.168000000000003,1.0
0.098,0.8160000000000001,15.484000000000004,1.0
0.1,0.8160000000000001,15.800000000000002,1.0
0.10200000000000001,0.8160000000000001,16.116000000000007,1.0
0.10400000000000001,0.8160000000000001,16.432000000000006,1.0
0.106,0.8160000000000001,16.748000000000005,1.0
0.108,0.8160000000000001,17.064000000000004,1.0
0.11,0.8160000000000001,17.380000000000003,1.0
0.112,0.8160000000000001,17.696000000000005,1.0
0.114,0.8160000000000001,18.012000000000004,1.0
0.116,0.8160000000000001,18.328000000000003,1.0
0.11800000000000001,0.8160000000000001,18.644000000000005,1.0
0.12,0.8160000000000001,18.960000000000004,1.0
0.122,0.8160000000000001,19.276000000000003,1.0
0.124,0.8160000000000001,19.592000000000002,1.0
0.126,0.8160000000000001,19.908000000000005,1.0
0.128,0.8160000000000001,20.224000000000004,1.0
0.13,0.8160000000000001,20.540000000000003,1.0
0.132,0.8160000000000001,20.856000000000005,1.0
0.134,0.8160000000000001,21.172000000000004,1.0
0.136,0.8160000000000001,21.488000000000003,1.0
0.138,0.8160000000000001,21.804000000000006,1.0
0.14,0.8160000000000001,22.120000000000005,1.0
0.14200000000000002,0.8160000000000001,22.436000000000007,1.0
0.14400000000000002,0.8160000000000001,22.75200000000001,1.0
0.146,0.8160000000000001,23.068000000000005,1.0
0.148,0.8160000000000001,23.384000000000004,1.0
0.15,0.8160000000000001,23.700000000000003,1.0
0.152,0.8160000000000001,24.016000000000005,1.0
0.154,0.8160000000000001,24.332000000000004,1.0
0.156,0.8160000000000001,24.648000000000003,1.0
0.158,0.8160000000000001,24.964000000000006,1.0
0.16,0.8160000000000001,25.280000000000005,1.0
0.162,0.8160000000000001,25.596000000000004,1.0
0.164,0.8160000000000001,25.912000000000006,1.0
0.166,0.8160000000000001,26.228000000000005,1.0
0.168,0.8160000000000001,26.544000000000004,1.0
0.17,0.8160000000000001,26.860000000000007,1.0
0.17200000000000001,0.8160000000000001,27.176000000000005,1.0
0.17400000000000002,0.8160000000000001,27.492000000000008,1.0
0.176,0.8160000000000001,27.808000000000007,1.0
0.178,0.8160000000000001,28.124000000000006,1.0
0.18,0.8160000000000001,28.440000000000005,1.0
0.182,0.8160000000000001,28.756000000000004,1.0
0.184,0.8160000000000001,29.072000000000006,1.0
0.186,0.8160000000000001,29.388000000000005,1.0
0.188,0.8160000000000001,29.704000000000004,1.0
0.19,0.8160000000000001,30.020000000000007,0.0
0.192,0.8160000000000001,30.336000000000006,0.0
0.194,0.8160000000000001,30.652000000000005,0.0
0.196,0.8160000000000001,30.968000000000007,0.0
0.198,0.8160000000000001,31.284000000000006,0.0
0.2,0.8160000000000001,31.600000000000005,0.0
0.0,0.8220000000000001,0.0,1.0
0.002,0.8220000000000001,0.32200000000000006,1.0
0.004,0.8220000000000001,0.6440000000000001,1.0
0.006,0.8220000000000001,0.9660000000000002,1.0
0.008,0.8220000000000001,1.2880000000000003,1.0
0.01,0.8220000000000001,1.6100000000000003,1.0
0.012,0.8220000000000001,1.9320000000000004,1.0
0.014,0.8220000000000001,2.2540000000000004,1.0
0.016,0.8220000000000001,2.5760000000000005,1.0
0.018000000000000002,0.8220000000000001,2.898000000000001,1.0
0.02,0.8220000000000001,3.2200000000000006,1.0
0.022,0.8220000000000001,3.5420000000000007,1.0
0.024,0.8220000000000001,3.8640000000000008,1.0
0.026000000000000002,0.8220000000000001,4.186000000000002,1.0
0.028,0.8220000000000001,4.508000000000001,1.0
0.03,0.8220000000000001,4.830000000000001,1.0
0.032,0.8220000000000001,5.152000000000001,1.0
0.034,0.8220000000000001,5.474000000000001,1.0
0.036000000000000004,0.8220000000000001,5.796000000000002,1.0
0.038,0.8220000000000001,6.118000000000001,1.0
0.04,0.8220000000000001,6.440000000000001,1.0
0.042,0.8220000000000001,6.762000000000001,1.0
0.044,0.8220000000000001,7.084000000000001,1.0
0.046,0.8220000000000001,7.4060000000000015,1.0
0.048,0.8220000000000001,7.7280000000000015,1.0
0.05,0.8220000000000001,8.05,1.0
0.052000000000000005,0.8220000000000001,8.372000000000003,1.0
0.054,0.8220000000000001,8.694000000000003,1.0
0.056,0.8220000000000001,9.016000000000002,1.0
0.058,0.8220000000000001,9.338000000000001,1.0
0.06,0.8220000000000001,9.660000000000002,1.0
0.062,0.8220000000000001,9.982000000000003,1.0
0.064,0.8220000000000001,10.304000000000002,1.0
0.066,0.8220000000000001,10.626000000000001,1.0
0.068,0.8220000000000001,10.948000000000002,1.0
0.07,0.8220000000000001,11.270000000000003,1.0
0.07200000000000001,0.8220000000000001,11.592000000000004,1.0
0.074,0.8220000000000001,11.914000000000001,1.0
0.076,0.8220000000000001,12.236000000000002,1.0
0.078,0.8220000000000001,12.558000000000003,1.0
0.08,0.8220000000000001,12.880000000000003,1.0
0.082,0.8220000000000001,13.202000000000002,1.0
0.084,0.8220000000000001,13.524000000000003,1.0
0.08600000000000001,0.8220000000000001,13.846000000000004,1.0
0.088,0.8220000000000001,14.168000000000003,1.0
0.09,0.8220000000000001,14.490000000000002,1.0
0.092,0.8220000000000001,14.812000000000003,1.0
0.094,0.8220000000000001,15.134000000000004,1.0
0.096,0.8220000000000001,15.456000000000003,1.0
0.098,0.8220000000000001,15.778000000000002,1.0
0.1,0.8220000000000001,16.1,1.0
0.10200000000000001,0.8220000000000001,16.422000000000004,1.0
0.10400000000000001,0.8220000000000001,16.744000000000007,1.0
0.106,0.8220000000000001,17.066000000000003,1.0
0.108,0.8220000000000001,17.388000000000005,1.0
0.11,0.8220000000000001,17.710000000000004,1.0
0.112,0.8220000000000001,18.032000000000004,1.0
0.114,0.8220000000000001,18.354000000000003,1.0
0.116,0.8220000000000001,18.676000000000002,1.0
0.11800000000000001,0.8220000000000001,18.998000000000005,1.0
0.12,0.8220000000000001,19.320000000000004,1.0
0.122,0.8220000000000001,19.642000000000003,1.0
0.124,0.8220000000000001,19.964000000000006,1.0
0.126,0.8220000000000001,20.286000000000005,1.0
0.128,0.8220000000000001,20.608000000000004,1.0
0.13,0.8220000000000001,20.930000000000003,1.0
0.132,0.8220000000000001,21.252000000000002,1.0
0.134,0.8220000000000001,21.574000000000005,1.0
0.136,0.8220000000000001,21.896000000000004,1.0
0.138,0.8220000000000001,22.218000000000004,1.0
0.14,0.8220000000000001,22.540000000000006,1.0
0.14200000000000002,0.8220000000000001,22.86200000000001,1.0
0.14400000000000002,0.8220000000000001,23.184000000000008,1.0
0.146,0.8220000000000001,23.506000000000004,1.0
0.148,0.8220000000000001,23.828000000000003,1.0
0.15,0.8220000000000001,24.150000000000006,1.0
0.152,0.8220000000000001,24.472000000000005,1.0
0.154,0.8220000000000001,24.794000000000004,1.0
0.156,0.8220000000000001,25.116000000000007,1.0
0.158,0.8220000000000001,25.438000000000006,1.0
0.16,0.8220000000000001,25.760000000000005,1.0
0.162,0.8220000000000001,26.082000000000004,1.0
0.164,0.8220000000000001,26.404000000000003,1.0
0.166,0.8220000000000001,26.726000000000006,1.0
0.168,0.8220000000000001,27.048000000000005,1.0
0.17,0.8220000000000001,27.370000000000005,1.0
0.17200000000000001,0.8220000000000001,27.692000000000007,1.0
0.17400000000000002,0.8220000000000001,28.01400000000001,1.0
0.176,0.8220000000000001,28.336000000000006,1.0
0.178,0.8220000000000001,28.658000000000005,1.0
0.18,0.8220000000000001,28.980000000000004,1.0
0.182,0.8220000000000001,29.302000000000007,1.0
0.184,0.8220000000000001,29.624000000000006,1.0
0.186,0.8220000000000001,29.946000000000005,1.0
0.188,0.8220000000000001,30.268000000000008,0.0
0.19,0.8220000000000001,30.590000000000007,0.0
0.192,0.8220000000000001,30.912000000000006,0.0
0.194,0.8220000000000001,31.234000000000005,0.0
0.196,0.8220000000000001,31.556000000000004,0.0
0.198,0.8220000000000001,31.878000000000007,0.0
0.2,0.8220000000000001,32.2,0.0
0.0,0.8280000000000001,0.0,1.0
0.002,0.8280000000000001,0.32800000000000007,1.0
0.004,0.8280000000000001,0.6560000000000001,1.0
0.006,0.8280000000000001,0.9840000000000002,1.0
0.008,0.8280000000000001,1.3120000000000003,1.0
0.01,0.8280000000000001,1.6400000000000003,1.0
0.012,0.8280000000000001,1.9680000000000004,1.0
0.014,0.8280000000000001,2.2960000000000003,1.0
0.016,0.8280000000000001,2.6240000000000006,1.0
0.018000000000000002,0.8280000000000001,2.9520000000000013,1.0
0.02,0.8280000000000001,3.2800000000000007,1.0
0.022,0.8280000000000001,3.6080000000000005,1.0
0.024,0.8280000000000001,3.936000000000001,1.0
0.026000000000000002,0.8280000000000001,4.264000000000001,1.0
0.028,0.8280000000000001,4.5920000000000005,1.0
0.03,0.8280000000000001,4.920000000000001,1.0
0.032,0.8280000000000001,5.248000000000001,1.0
0.034,0.8280000000000001,5.576000000000001,1.0
0.036000000000000004,0.8280000000000001,5.904000000000003,1.0
0.038,0.8280000000000001,6.232000000000001,1.0
0.04,0.8280000000000001,6.560000000000001,1.0
0.042,0.8280000000000001,6.888000000000002,1.0
0.044,0.8280000000000001,7.216000000000001,1.0
0.046,0.8280000000000001,7.544000000000001,1.0
0.048,0.8280000000000001,7.872000000000002,1.0
0.05,0.8280000000000001,8.200000000000001,1.0
0.052000000000000005,0.8280000000000001,8.528000000000002,1.0
0.054,0.8280000000000001,8.856000000000002,1.0
0.056,0.8280000000000001,9.184000000000001,1.0
0.058,0.8280000000000001,9.512000000000002,1.0
0.06,0.8280000000000001,9.840000000000002,1.0
0.062,0.8280000000000001,10.168000000000003,1.0
0.064,0.8280000000000001,10.496000000000002,1.0
0.066,0.8280000000000001,10.824000000000002,1.0
0.068,0.8280000000000001,11.152000000000003,1.0
0.07,0.8280000000000001,11.480000000000002,1.0
0.07200000000000001,0.8280000000000001,11.808000000000005,1.0
0.074,0.8280000000000001,12.136000000000003,1.0
0.076,0.8280000000000001,12.464000000000002,1.0
0.078,0.8280000000000001,12.792000000000003,1.0
0.08,0.8280000000000001,13.120000000000003,1.0
0.082,0.8280000000000001,13.448000000000002,1.0
0.084,0.8280000000000001,13.776000000000003,1.0
0.08600000000000001,0.8280000000000001,14.104000000000003,1.0
0.088,0.8280000000000001,14.432000000000002,1.0
0.09,0.8280000000000001,14.760000000000003,1.0
0.092,0.8280000000000001,15.088000000000003,1.0
0.094,0.8280000000000001,15.416000000000004,1.0
0.096,0.8280000000000001,15.744000000000003,1.0
0.098,0.8280000000000001,16.072000000000003,1.0
0.1,0.8280000000000001,16.400000000000002,1.0
0.10200000000000001,0.8280000000000001,16.728000000000005,1.0
0.10400000000000001,0.8280000000000001,17.056000000000004,1.0
0.106,0.8280000000000001,17.384000000000004,1.0
0.108,0.8280000000000001,17.712000000000003,1.0
0.11,0.8280000000000001,18.040000000000003,1.0
0.112,0.8280000000000001,18.368000000000002,1.0
0.114,0.8280000000000001,18.696000000000005,1.0
0.116,0.8280000000000001,19.024000000000004,1.0
0.11800000000000001,0.8280000000000001,19.352000000000007,1.0
0.12,0.8280000000000001,19.680000000000003,1.0
0.122,0.8280000000000001,20.008000000000003,1.0
0.124,0.8280000000000001,20.336000000000006,1.0
0.126,0.8280000000000001,20.664000000000005,1.0
0.128,0.8280000000000001,20.992000000000004,1.0
0.13,0.8280000000000001,21.320000000000004,1.0
0.132,0.8280000000000001,21.648000000000003,1.0
0.134,0.8280000000000001,21.976000000000006,1.0
0.136,0.8280000000000001,22.304000000000006,1.0
0.138,0.8280000000000001,22.632000000000005,1.0
0.14,0.8280000000000001,22.960000000000004,1.0
0.14200000000000002,0.8280000000000001,23.28800000000001,1.0
0.14400000000000002,0.8280000000000001,23.61600000000001,1.0
0.146,0.8280000000000001,23.944000000000006,1.0
0.148,0.8280000000000001,24.272000000000006,1.0
0.15,0.8280000000000001,24.600000000000005,1.0
0.152,0.8280000000000001,24.928000000000004,1.0
0.154,0.8280000000000001,25.256000000000004,1.0
0.156,0.8280000000000001,25.584000000000007,1.0
0.158,0.8280000000000001,25.912000000000006,1.0
0.16,0.8280000000000001,26.240000000000006,1.0
0.162,0.8280000000000001,26.568000000000005,1.0
0.164,0.8280000000000001,26.896000000000004,1.0
0.166,0.8280000000000001,27.224000000000007,1.0
0.168,0.8280000000000001,27.552000000000007,1.0
0.17,0.8280000000000001,27.880000000000006,1.0
0.17200000000000001,0.8280000000000001,28.208000000000006,1.0
0.17400000000000002,0.8280000000000001,28.536000000000012,1.0
0.176,0.8280000000000001,28.864000000000004,1.0
0.178,0.8280000000000001,29.192000000000007,1.0
0.18,0.8280000000000001,29.520000000000007,1.0
0.182,0.8280000000000001,29.848000000000006,1.0
0.184,0.8280000000000001,30.176000000000005,0.0
0.186,0.8280000000000001,30.504000000000005,0.0
0.188,0.8280000000000001,30.832000000000008,0.0
0.19,0.8280000000000001,31.160000000000007,0.0
0.192,0.8280000000000001,31.488000000000007,0.0
0.194,0.8280000000000001,31.816000000000006,0.0
0.196,0.8280000000000001,32.144000000000005,0.0
0.198,0.8280000000000001,32.47200000000001,0.0
0.2,0.8280000000000001,32.800000000000004,0.0
0.0,0.8340000000000001,0.0,1.0
0.002,0.8340000000000001,0.3340000000000001,1.0
0.004,0.8340000000000001,0.6680000000000001,1.0
0.006,0.8340000000000001,1.0020000000000002,1.0
0.008,0.8340000000000001,1.3360000000000003,1.0
0.01,0.8340000000000001,1.6700000000000004,1.0
0.012,0.8340000000000001,2.0040000000000004,1.0
0.014,0.8340000000000001,2.3380000000000005,1.0
0.016,0.8340000000000001,2.6720000000000006,1.0
0.018000000000000002,0.8340000000000001,3.006000000000001,1.0
0.02,0.8340000000000001,3.3400000000000007,1.0
0.022,0.8340000000000001,3.674000000000001,1.0
0.024,0.8340000000000001,4.008000000000001,1.0
0.026000000000000002,0.8340000000000001,4.342000000000001,1.0
0.028,0.8340000000000001,4.676000000000001,1.0
0.03,0.8340000000000001,5.010000000000002,1.0
0.032,0.8340000000000001,5.344000000000001,1.0
0.034,0.8340000000000001,5.678000000000001,1.0
0.036000000000000004,0.8340000000000001,6.012000000000002,1.0
0.038,0.8340000000000001,6.346000000000002,1.0
0.04,0.8340000000000001,6.6800000000000015,1.0
0.042,0.8340000000000001,7.014000000000001,1.0
0.044,0.8340000000000001,7.348000000000002,1.0
0.046,0.8340000000000001,7.682000000000002,1.0
0.048,0.8340000000000001,8.016000000000002,1.0
0.05,0.8340000000000001,8.350000000000001,1.0
0.052000000000000005,0.8340000000000001,8.684000000000003,1.0
0.054,0.8340000000000001,9.018000000000002,1.0
0.056,0.8340000000000001,9.352000000000002,1.0
0.058,0.8340000000000001,9.686000000000002,1.0
0.06,0.8340000000000001,10.020000000000003,1.0
0.062,0.8340000000000001,10.354000000000003,1.0
0.064,0.8340000000000001,10.688000000000002,1.0
0.066,0.8340000000000001,11.022000000000002,1.0
0.068,0.8340000000000001,11.356000000000002,1.0
0.07,0.8340000000000001,11.690000000000003,1.0
0.07200000000000001,0.8340000000000001,12.024000000000004,1.0
0.074,0.8340000000000001,12.358000000000002,1.0
0.076,0.8340000000000001,12.692000000000004,1.0
0.078,0.8340000000000001,13.026000000000003,1.0
0.08,0.8340000000000001,13.360000000000003,1.0
0.082,0.8340000000000001,13.694000000000003,1.0
0.084,0.8340000000000001,14.028000000000002,1.0
0.08600000000000001,0.8340000000000001,14.362000000000004,1.0
0.088,0.8340000000000001,14.696000000000003,1.0
0.09,0.8340000000000001,15.030000000000003,1.0
0.092,0.8340000000000001,15.364000000000004,1.0
0.094,0.8340000000000001,15.698000000000004,1.0
0.096,0.8340000000000001,16.032000000000004,1.0
0.098,0.8340000000000001,16.366000000000003,1.0
0.1,0.8340000000000001,16.700000000000003,1.0
0.10200000000000001,0.8340000000000001,17.034000000000006,1.0
0.10400000000000001,0.8340000000000001,17.368000000000006,1.0
0.106,0.8340000000000001,17.702000000000005,1.0
0.108,0.8340000000000001,18.036000000000005,1.0
0.11,0.8340000000000001,18.370000000000005,1.0
0.112,0.8340000000000001,18.704000000000004,1.0
0.114,0.8340000000000001,19.038000000000004,1.0
0.116,0.8340000000000001,19.372000000000003,1.0
0.11800000000000001,0.8340000000000001,19.706000000000007,1.0
0.12,0.8340000000000001,20.040000000000006,1.0
0.122,0.8340000000000001,20.374000000000006,1.0
0.124,0.8340000000000001,20.708000000000006,1.0
0.126,0.8340000000000001,21.042000000000005,1.0
0.128,0.8340000000000001,21.376000000000005,1.0
0.13,0.8340000000000001,21.710000000000004,1.0
0.132,0.8340000000000001,22.044000000000004,1.0
0.134,0.8340000000000001,22.378000000000004,1.0
0.136,0.8340000000000001,22.712000000000003,1.0
0.138,0.8340000000000001,23.046000000000006,1.0
0.14,0.8340000000000001,23.380000000000006,1.0
0.14200000000000002,0.8340000000000001,23.71400000000001,1.0
0.14400000000000002,0.8340000000000001,24.04800000000001,1.0
0.146,0.8340000000000001,24.382000000000005,1.0
0.148,0.8340000000000001,24.716000000000005,1.0
0.15,0.8340000000000001,25.050000000000004,1.0
0.152,0.8340000000000001,25.384000000000007,1.0
0.154,0.8340000000000001,25.718000000000007,1.0
0.156,0.8340000000000001,26.052000000000007,1.0
0.158,0.8340000000000001,26.386000000000006,1.0
0.16,0.8340000000000001,26.720000000000006,1.0
0.162,0.8340000000000001,27.054000000000006,1.0
0.164,0.8340000000000001,27.388000000000005,1.0
0.166,0.8340000000000001,27.722000000000005,1.0
0.168,0.8340000000000001,28.056000000000004,1.0
0.17,0.8340000000000001,28.390000000000008,1.0
0.17200000000000001,0.8340000000000001,28.724000000000007,1.0
