t_Gyr,a_D
-29.844961240310077,15110205.402775988
-29.819954988747185,15429713.370638223
-29.794948737184296,15755977.385172263
-29.769942485621403,16089140.311584586
-29.744936234058514,16429348.029943075
-29.71992998249562,16776749.503694229
-29.694923730932732,17131496.845535375
-29.669917479369843,17493745.38371174
-29.64491122780695,17863653.729646843
-29.61990497624406,18241383.846926633
-29.59489872468117,18627101.130248297
-29.56989247311828,19020974.476892002
-29.544886221555387,19423176.348660327
-29.5198799699925,19833882.85355612
-29.494873718429606,20253273.82258868
-29.469867466866717,20681532.88812341
-29.444861215303824,21118847.56380587
-29.419854963740935,21565409.32712361
-29.394848712178042,22021413.717612993
-29.369842460615153,22487060.405508704
-29.34483620905226,22962553.279170536
-29.31982995748937,23448100.537475392
-29.29482370592648,23943914.780582942
-29.26981745436359,24450213.102528796
-29.2448112028007,24967217.185674835
-29.21980495123781,25495153.40273088
-29.19479869967492,26034252.92763713
-29.169792448112027,26584751.812135052
-29.144786196549138,27146891.09775609
-29.119779944986245,27720916.921882033
-29.094773693423356,28307080.62501251
-29.069767441860463,28905638.86019102
-29.044761190297574,29516853.704653762
-29.019754938734682,30140992.790019203
-28.994748687171793,30778329.411898453
-28.9697424356089,31429142.635120384
-28.94473618404601,32093717.424499117
-28.91972993248312,32772344.76909794
-28.89472368092023,33465321.808998726
-28.869717429357337,34172951.964617684
-28.844711177794448,34895545.07124069
-28.819704926231555,35633417.53774881
-28.794698674668666,36386892.454462275
-28.769692423105777,37156299.73831912
-28.744686171542885,37941976.281172514
-28.719679919979995,38744266.09664867
-28.694673668417103,39563520.46996357
-28.669667416854214,40400098.11073979
-28.64466116529132,41254365.3205026
-28.619654913728432,42126696.16741273
-28.59464866216554,43017472.61215531
-28.56964241060265,43927084.69014338
-28.544636159039758,44855930.68246047
-28.51962990747687,45804417.28941935
-28.494623655913976,46772959.80761188
-28.469617404351087,47761982.310857646
-28.444611152788195,48771917.864006616
-28.419604901225306,49803208.691506915
-28.394598649662413,50856306.35526637
-28.369592398099524,51931671.96405411
-28.344586146536635,53029776.37456039
-28.319579894973742,54151100.39650966
-28.294573643410853,55296135.001889326
-28.26956739184796,56465381.54454033
-28.24456114028507,57659352.01541936
-28.21955488872218,58878569.213512875
-28.19454863715929,60123566.985799894
-28.169542385596397,61394890.465477295
-28.14453613403351,62693096.30957567
-28.119529882470616,64018752.94136132
-28.094523630907727,65372440.79759055
-28.069517379344834,66754752.60396087
-28.044511127781945,68166293.64846188
-28.019504876219052,69607681.99065834
-27.994498624656163,71079548.7567342
-27.96949237309327,72582538.41531274
-27.94448612153038,74117309.0582743
-27.919479869967493,75684532.68722023
-27.8944736184046,77284895.50717875
-27.86946736684171,78919098.27614537
-27.84446111527882,80587856.56553273
-27.81945486371593,82291901.05915861
-27.794448612153037,84031977.8887713
-27.769442360590148,85808848.95936215
-27.744436109027255,87623292.28103995
-27.719429857464366,89476102.3075578
-27.694423605901473,91368090.29532775
-27.669417354338584,93300084.71177427
-27.644411102775692,95272931.50886874
-27.619404851212803,97287494.51796296
-27.59439859964991,99344655.8328092
-27.56939234808702,101445316.19402286
-27.54438609652413,103590395.3812866
-27.51937984496124,105780832.61340164
-27.494373593398347,108017587.0020298
-27.469367341835458,110301637.9757872
-27.44436109027257,112633985.63190009
-27.419354838709676,115015651.21162789
-27.394348587146787,117447677.54582015
-27.369342335583895,119931129.50928429
-27.344336084021005,122467094.48427449
-27.319329832458113,125056682.8379632
-27.294323580895224,127701028.49130476
-27.26931732933233,130401289.32379878
-27.244311077769442,133158647.67352165
-27.21930482620655,135974310.87509003
-27.19429857464366,138849511.78601837
-27.169292323080768,141785509.32368913
-27.14428607151788,144783589.0130826
-27.119279819954986,147845063.57472908
-27.094273568392097,150971273.57426316
-27.069267316829205,154163587.86485505
-27.044261065266316,157423404.23393562
-27.019254813703427,160752150.01959908
-26.994248562140534,164151282.7326667
-26.969242310577645,167622290.69126287
-26.944236059014752,171166693.6681122
-26.919229807451863,174786043.63911167
-26.89422355588897,178481925.4351649
-26.86921730432608,182255957.33878958
-26.84421105276319,186109791.84630883
-26.8192048012003,190045116.38846695
-26.794198549637407,194063654.06559545
-26.76919229807452,198167164.39753008
-26.744186046511626,202357444.10106227
-26.719179794948737,206636328.01143157
-26.694173543385844,211005689.715817
-26.669167291822955,215467442.38552505
-26.644161040260062,220023539.6391543
-26.619154788697173,224675976.39424413
-26.594148537134284,229426789.73608768
-26.56914228557139,234278059.80395022
-26.544136034008503,239231910.75557122
-26.51912978244561,244290511.79399335
-26.49412353088272,249456077.89113086
-26.46911727931983,254730870.8422765
-26.44411102775694,260117200.259084
-26.419104776194047,265617424.57607505
-26.394098524631158,271233952.0773716
-26.369092273068265,276969241.9450456
-26.344086021505376,282825805.49104285
-26.319079769942483,288806207.1578223
-26.294073518379594,294913065.5295569
-26.269067266816702,301149054.5523322
-26.244061015253813,307516904.7001099
-26.21905476369092,314019404.1642217
-26.19404851212803,320659400.066723
-26.16904226056514,327439799.72836006
-26.14403600900225,334363572.15404373
-26.11902975743936,341433749.0325356
-26.094023505876468,348653426.1149506
-26.06901725431358,356025764.6007839
-26.044011002750686,363553992.5158973
-26.019004751187797,371241406.1182346
-25.993998499624904,379091371.3317151
-25.968992248062015,387107325.33112425
-25.943985996499123,395292778.1541646
-25.918979744936234,403651313.8981301
-25.89397349337334,412186592.4313071
-25.868967241810452,420902350.9943347
-25.84396099024756,429802405.82873285
-25.81895473868467,438890653.8381401
-25.793948487121778,448171074.2887167
-25.76894223555889,457647730.8274554
-25.743935983995996,467324773.0246331
-25.718929732433107,477206438.0779799
-25.693923480870218,487297052.76722383
-25.668917229307326,497601035.34063405
-25.643910977744437,508122897.4396005
-25.618904726181544,518867246.0618389
-25.593898474618655,529838785.6327691
-25.568892223055762,541042320.3879199
-25.543885971492873,552482755.9652935
-25.51887971992998,564165101.678398
-25.49387346836709,576094472.7437629
-25.4688672168042,588276092.510525
-25.44386096524131,600715294.7348627
-25.418854713678417,613417525.9000014
-25.39384846211553,626388347.8249173
-25.368842210552636,639633440.1755013
-25.343835958989747,653158602.4654136
-25.318829707426854,666969756.8202242
-25.293823455863965,681072950.562825
-25.268817204301076,695474358.8483824
-25.243810952738183,710180287.3522053
-25.218804701175294,725197175.0319755
-25.1937984496124,740531597.4195725
-25.168792198049513,756190269.0112352
-25.14378594648662,772180046.1244563
-25.11877969492373,788507930.0307643
-25.09377344336084,805181070.0081884
-25.06876719179795,822206766.4552021
-25.043760940235057,839592474.0671542
-25.018754688672168,857345805.2258435
-24.993748437109275,875474533.7994852
-24.968742185546386,893986597.7053199
-24.943735933983493,912890102.640687
-24.918729682420604,932193325.6662016
-24.89372343085771,951904718.8132284
-24.868717179294823,972032912.7638888
-24.84371092773193,992586720.604775
-24.81870467616904,1013575142.1279457
-24.793698424606152,1035007367.7077862
-24.76869217304326,1056892781.6811795
-24.74368592148037,1079240966.7893941
-24.718679669917478,1102061708.357295
-24.69367341835459,1125364998.556641
-24.668667166791696,1149161040.7550492
-24.643660915228807,1173460254.0102286
-24.618654663665914,1198273278.4141655
-24.593648412103025,1223610978.8210068
-24.568642160540133,1249484449.6124794
-24.543635908977244,1275905019.7227132
-24.51862965741435,1302884257.5771391
-24.493623405851462,1330433976.1308308
-24.46861715428857,1358566238.0078993
-24.44361090272568,1387293361.0575318
-24.418604651162788,1416627924.3790078
-24.3935983995999,1446582772.4908793
-24.36859214803701,1477171021.4276285
-24.343585896474117,1508406064.509224
-24.318579644911228,1540301578.177966
-24.293573393348336,1572871527.9527617
-24.268567141785446,1606130174.5047147
-24.243560890222554,1640092080.7485797
-24.218554638659665,1674772117.7879236
-24.193548387096772,1710185470.6570816
-24.168542135533883,1746347645.4320884
-24.14353588397099,1783274475.992348
-24.1185296324081,1820982130.918629
-24.09352338084521,1859487120.529615
-24.06851712928232,1898806304.206036
-24.043510877719427,1938956899.0255733
-24.01850462615654,1979956485.6220837
-23.993498374593646,2021823016.0966673
-23.968492123030757,2064574822.0833051
-23.943485871467868,2108230622.740013
-23.918479619904975,2152809532.900863
-23.893473368342086,2198331071.3913465
-23.868467116779193,2244815170.1510744
-23.843460865216304,2292282183.7241607
-23.81845461365341,2340752896.118493
-23.793448362090523,2390248530.7219586
-23.76844211052763,2440790759.6021976
-23.74343585896474,2492401712.9505816
-23.71842960740185,2545103988.716156
-23.69342335583896,2598920662.4532113
-23.668417104276067,2653875298.9639664
-23.643410852713178,2709991961.443833
-23.618404601150285,2767295221.1836433
-23.593398349587396,2825810168.9569793
-23.568392098024503,2885562425.9606047
-23.543385846461614,2946578154.9753876
-23.51837959489872,3008884071.7513084
-23.493373343335833,3072507456.963101
-23.468367091772944,3137476170.09268
-23.44336084021005,3203818658.720215
-23.418354588647162,3271563971.5965433
-23.39334833708427,3340741771.6005554
-23.36834208552138,3411382348.6687617
-23.343335833958488,3483516632.9852896
-23.3183295823956,3557176208.4359016
-23.293323330832706,3632393327.6120415
-23.268317079269817,3709200926.650469
-23.243310827706924,3787632636.6440268
-23.218304576144035,3867722799.6943593
-23.193298324581143,3949506483.918337
-23.168292073018254,4033019498.7284017
-23.14328582145536,4118298410.420143
-23.118279569892472,4205380558.1577687
-23.09327331832958,4294304073.0033236
-23.06826706676669,4385107892.05117
-23.0432608152038,4477831774.732492
-23.01825456364091,4572516321.0618515
-22.99324831207802,4669202989.338726
-22.968242060515127,4767934114.206022
-22.943235808952238,4868752925.070577
-22.918229557389346,4971703565.651972
-22.893223305826456,5076831116.183197
-22.868217054263564,5184181608.289756
-22.843210802700675,5293802046.492937
-22.818204551137782,5405740429.043943
-22.793198299574893,5520045768.843958
-22.768192048012,5636768114.785411
-22.74318579644911,5755958573.520264
-22.71817954488622,5877669334.178193
-22.69317329332333,6001953691.37715
-22.668167041760437,6128866064.408865
-22.64316079019755,6258462023.097517
-22.61815453863466,6390798312.042915
-22.593148287071767,6525932875.344158
-22.568142035508878,6663924881.819874
-22.543135783945985,6804834750.998062
-22.518129532383096,6948724184.07649
-22.493123280820203,7095656185.897963
-22.468117029257314,7245695092.209586
-22.44311077769442,7398906598.919774
-22.418104526131533,7555357790.739331
-22.39309827456864,7715117170.400012
-22.36809202300575,7878254688.458525
-22.34308577144286,8044841775.314611
-22.31807951987997,8214951376.512051
-22.293073268317077,8388657976.821087
-22.268067016754188,8566037635.450353
-22.243060765191295,8747168019.577744
-22.218054513628406,8932128438.199093
-22.193048262065513,9120999876.658112
-22.168042010502624,9313865031.86849
-22.143035758939735,9510808353.09442
-22.118029507376843,9711916077.30178
-22.093023255813954,9917276261.71979
-22.06801700425106,10126978825.287106
-22.043010752688172,10341115587.863266
-22.01800450112528,10559780310.231796
-21.99299824956239,10783068734.905998
-21.967991997999498,11011078628.451553
-21.94298574643661,11243909831.624168
-21.917979494873716,11481664293.779064
-21.892973243310827,11724446118.224535
-21.867966991747934,11972361609.16711
-21.842960740185045,12225519318.052952
-21.817954488622153,12484030090.843239
-21.792948237059264,12748007116.236408
-21.76794198549637,13017565978.197824
-21.742935733933482,13292824711.741463
-21.717929482370593,13573903842.342663
-21.6929232308077,13860926443.335829
-21.66791697924481,14154018189.93394
-21.64291072768192,14453307413.996323
-21.61790447611903,14758925159.89697
-21.592898224556137,15071005241.575285
-21.567891972993248,15389684309.629492
-21.542885721430356,15715101905.597158
-21.517879469867466,16047400517.124336
-21.492873218304574,16386725644.319296
-21.467866966741685,16733225863.196934
-21.442860715178792,17087052890.403622
-21.417854463615903,17448361649.240253
-21.39284821205301,17817310338.694366
-21.36784196049012,18194060514.238865
-21.34283570892723,18578777142.16169
-21.31782945736434,18971628674.67155
-21.29282320580145,19372787125.284466
-21.26781695423856,19782428143.80461
-21.24281070267567,20200731092.814804
-21.217804451112777,20627879125.699913
-21.192798199549888,21064059272.97291
-21.167791947986995,21509462529.809967
-21.142785696424106,21964283921.276558
-21.117779444861213,22428722595.454205
-21.092773193298324,22902981910.5621
-21.06776694173543,23387269523.571404
-21.042760690172543,23881797480.59937
-21.01775443860965,24386782309.45308
-20.99274818704676,24902445129.521168
-20.96774193548387,25429011735.469547
-20.94273568392098,25966712690.186493
-20.917729432358087,26515783431.073692
-20.892723180795198,27076464372.699734
-20.867716929232305,27649001011.52455
-20.842710677669416,28233644032.723465
-20.817704426106527,28830649422.972267
-20.792698174543634,29440278599.9895
-20.767691922980745,30062798499.128727
-20.742685671417853,30698481697.187504
-20.717679419854964,31347606533.56841
-20.69267316829207,32010457231.599224
-20.667666916729182,32687324022.293304
-20.64266066516629,33378503270.589684
-20.6176544136034,34084297617.458878
-20.592648162040508,34805016116.190475
-20.56764191047762,35540974341.52316
-20.542635658914726,36292494540.011406
-20.517629407351837,37059905770.694214
-20.492623155788944,37843544048.472855
-20.467616904226055,38643752490.3672
-20.442610652663163,39460881465.86457
-20.417604401100274,40295288776.09927
-20.392598149537385,41147339783.59502
-20.367591897974492,42017407568.0293
-20.342585646411603,42905873096.606186
-20.31757939484871,43813125390.152176
-20.29257314328582,44739561692.55756
-20.26756689172293,45685587643.61776
-20.24256064016004,46651617463.61026
-20.217554388597147,47638074159.84555
-20.192548137034258,48645389666.11104
-20.167541885471366,49674005045.841415
-20.142535633908476,50724370687.029434
-20.117529382345584,51796946498.52205
-20.092523130782695,52892202110.26332
-20.067516879219802,54010617077.5478
-20.042510627656913,55152681115.33534
-20.01750437609402,56318894308.53413
-19.99249812453113,57509767296.471436
-19.967491872968242,58725821514.453
-19.94248562140535,59967589421.16352
-19.91747936984246,61235614730.64945
-19.892473118279568,62530452648.96207
-19.86746686671668,63852670118.80168
-19.842460615153787,65202846110.33028
-19.817454363590898,66581571823.613205
-19.792448112028005,67989450948.36594
-19.767441860465116,69427099937.23418
-19.742435608902223,70895148274.53798
-19.717429357339334,72394238750.4266
-19.69242310577644,73925027740.53214
-19.667416854213553,75488185508.55077
-19.64241060265066,77084396533.61377
-19.61740435108777,78714359737.30632
-19.59239809952488,80378788815.56042
-19.56739184796199,82078412552.51414
-19.542385596399097,83813975138.11906
-19.517379344836208,85586236492.13065
-19.49237309327332,87395972594.7292
-19.467366841710426,89243975872.78346
-19.442360590147537,91131055522.31622
-19.417354338584644,93058037821.82584
-19.392348087021755,95025766518.96849
-19.367341835458863,97035103198.48595
-19.342335583895974,99086927657.55135
-19.31732933233308,101182138288.65398
-19.292323080770192,103321652478.32895
-19.2673168292073,105506407076.90016
-19.24231057764441,107737358716.82584
-19.217304326081518,110015484243.78023
-19.19229807451863,112341781155.3329
-19.167291822955736,114717268035.7778
-19.142285571392847,117142984999.71338
-19.117279319829954,119619994144.51596
-19.092273068267065,122149380047.20758
-19.067266816704176,124732250279.90466
-19.042260565141284,127369735783.56885
-19.017254313578395,130062991407.67877
-18.992248062015502,132813196416.16428
-18.967241810452613,135621555001.28874
-18.94223555888972,138489296807.86758
-18.91722930732683,141417677469.1949
-18.89222305576394,144407979241.03857
-18.86721680420105,147461511497.80484
-18.842210552638157,150579611261.7771
-18.817204301075268,153763643822.36447
-18.792198049512375,157015003331.4117
-18.767191797949486,160335113410.50668
-18.742185546386594,163725427770.4809
-18.717179294823705,167187430862.34717
-18.692173043260812,170722638632.27362
-18.667166791697923,174332599026.6778
-18.642160540135034,178018892704.36115
-18.61715428857214,181783133741.2757
-18.592148037009252,185626970334.07278
-18.56714178544636,189552085517.81943
-18.54213553388347,193560197898.08112
-18.517129282320578,197653062468.20914
-18.49212303075769,201832471414.92767
-18.467116779194797,206100254740.5091
-18.442110527631908,210458281136.15228
-18.417104276069015,214908458798.43393
-18.392098024506126,219452736260.76962
-18.367091772943233,224093103241.5915
-18.342085521380344,228831591514.39465
-18.31707926981745,233670275943.67575
-18.292073018254563,238611275252.0312
-18.26706676669167,243656752909.25266
-18.24206051512878,248808918124.61853
-18.21705426356589,254070026810.10907
-18.192048012003,259442382563.0263
-18.16704176044011,264928337668.333
-18.142035508877218,270530294163.11008
-18.11702925731433,276250705043.5012
-18.092023005751436,282092075074.10504
-18.067016754188547,288056961959.0577
-18.042010502625654,294147977475.2964
-18.017004251062765,300367788610.8983
-17.991997999499873,306719118726.3387
-17.96699174793698,313204748738.9841
-17.941985496374095,319827518469.65027
-17.916979244811202,326590327891.08356
-17.89197299324831,333496138174.69385
-17.866966741685417,340547973097.02344
-17.84196049012253,347748920358.8268
-17.81695423855964,355102132930.38824
-17.791947986996746,362610830423.84015
-17.76694173543386,370278300507.8553
-17.741935483870968,378107900592.652
-17.716929232308075,386103059023.0787
-17.691922980745183,394267276564.64465
-17.666916729182297,402604127994.64594
-17.641910477619405,411117263660.6529
-17.616904226056512,419810411070.37714
-17.59189797449362,428687376513.43713
-17.566891722930734,437752046804.9607
-17.54188547136784,447008391204.0476
-17.51687921980495,456460462724.65234
-17.491872968242056,466112400052.7395
-17.46686671667917,475968429370.274
-17.441860465116278,486032866197.077
-17.416854213553385,496310117269.6995
-17.391847961990493,506804682458.05725
-17.366841710427607,517521156986.9861
-17.341835458864715,528464233353.51245
-17.316829207301822,539638703103.94037
-17.291822955738937,551049459087.5948
-17.266816704176044,562701497590.4862
-17.24181045261315,574599920511.996
-17.21680420105026,586749937585.2981
-17.191797949487373,599156868681.2944
-17.16679169792448,611826146536.542
-17.141785446361588,624763318622.302
-17.116779194798696,637974049616.2583
-17.09177294323581,651464123955.72
-17.066766691672917,665239448359.2625
-17.041760440110025,679306054399.1183
-17.016754188547132,693670101125.1589
-16.991747936984247,708337877925.7892
-16.966741685421354,723315807558.2283
-16.94173543385846,738610448295.3429
-16.91672918229557,754228497049.8417
-16.891722930732683,770176792313.0054
-16.86671667916979,786462317134.8091
-16.8417104276069,803092202163.916
-16.816704176044013,820073728752.3661
-16.79169792448112,837414332609.6102
-16.766691672918228,855121606747.0017
-16.741685421355335,873203304487.6917
-16.71667916979245,891667343074.8845
-16.691672918229557,910521807124.1292
-16.666666666666664,929774952145.1868
-16.64166041510377,949435208134.6321
-16.616654163540886,969511183334.1676
-16.591647911977994,990011668625.4387
-16.5666416604151,1010945640482.7114
-16.54163540885221,1032322265064.8956
-16.516629157289323,1054150902315.7974
-16.49162290572643,1076441110044.1411
-16.466616654163538,1099202648085.675
-16.441610402600652,1122445482548.7078
-16.41660415103776,1146179790516.2085
-16.391597899474867,1170415964798.7908
-16.366591647911974,1195164617490.1406
-16.34158539634909,1220436585034.4182
-16.316579144786196,1246242932966.168
-16.291572893223304,1272594960732.0803
-16.26656664166041,1299504206609.7314
-16.241560390097526,1326982452744.2214
-16.216554138534633,1355041731131.4502
-16.19154788697174,1383694328159.586
-16.166541635408848,1412952789678.2375
-16.141535383845962,1442829926778.679
-16.11652913228307,1473338821379.6785
-16.091522880720177,1504492831925.8625
-16.066516629157285,1536305599200.4749
-16.0415103775944,1568791052466.3652
-16.016504126031506,1601963416509.7627
-15.991497874468614,1635837216349.2385
-15.966491622905728,1670427283979.3052
-15.941485371342836,1705748764960.8066
-15.916479119779943,1741817125022.3066
-15.89147286821705,1778648156794.4294
-15.866466616654165,1816257986678.9897
-15.841460365091272,1854663082590.1526
-15.81645411352838,1893880261350.7854
-15.791447861965487,1933926694644.89
-15.766441610402602,1974819917197.2026
-15.74143535883971,2016577834426.914
-15.716429107276817,2059218730249.2695
-15.691422855713924,2102761275034.015
-15.666416604151038,2147224533788.82
-15.641410352588146,2192627975912.37
-15.616404101025253,2238991482236.9526
-15.59139784946236,2286335353521.089
-15.566391597899475,2334680319715.041
-15.541385346336583,2384047548998.7183
-15.51637909477369,2434458657001.588
-15.491372843210804,2485935716207.5938
-15.466366591647912,2538501266006.33
-15.44136034008502,2592178323919.94
-15.416354088522127,2646990393191.3306
-15.391347836959241,2702961473847.278
-15.366341585396349,2760116073300.959
-15.341335333833456,2818479217033.007
-15.316329082270563,2878076459487.599
-15.291322830707678,2938933895186.5386
-15.266316579144785,3001078171494.741
-15.241310327581893,3064536500025.494
-15.216304076019,3129336666708.3467
-15.191297824456115,3195507044925.1846
-15.166291572893222,3263076607883.8633
-15.14128532133033,3332074941241.1787
-15.116279069767444,3402532255979.4795
-15.091272818204551,3474479401724.115
-15.066266566641659,3547947882568.031
-15.041260315078766,3622969868065.7583
-15.01625406351588,3699578207390.9614
-14.991247811952988,3777806444199.2734
-14.966241560390095,3857688831251.454
-14.941235308827203,3939260345331.355
-14.916229057264317,4022556702462.768
-14.891222805701425,4107614374388.271
-14.866216554138532,4194470606356.3604
-14.84121030257564,4283163429483.684
-14.816204051012754,4373731678822.3423
-14.791197799449861,4466215010433.918
-14.766191547886969,4560653918671.428
-14.741185296324076,4657089753809.054
-14.71617904476119,4755564740033.574
-14.691172793198298,4856121996483.697
-14.666166541635405,4958805554740.605
-14.64116029007252,5063660375924.629
-14.616154038509627,5170732371722.708
-14.591147786946735,5280068424408.44
-14.566141535383842,5391716407266.277
-14.541135283820957,5505725205425.521
-14.516129032258064,5622144737567.7705
-14.491122780695171,5741025981480.39
-14.466116529132279,5862420991353.767
-14.441110277569393,5986382921270.796
-14.4161040260065,6112966049066.407
-14.391097774443608,6242225799987.893
-14.366091522880716,6374218770832.038
-14.34108527131783,6509002754565.657
-14.316079019754937,6646636767388.224
-14.291072768192045,6787181076725.947
-14.266066516629152,6930697221598.041
-14.241060265066267,7077248041986.762
-14.216054013503374,7226897706361.874
-14.191047761940482,7379711739642.83
-14.166041510377596,7535757051723.396
-14.141035258814703,7695101966638.432
-14.11602900725181,7857816257086.732
-14.091022755688918,8023971171350.542
-14.066016504126033,8193639462163.782
-14.04101025256314,8366895420387.517
-14.016004001000248,8543814907402.523
-13.990997749437355,8724475388155.547
-13.96599149787447,8908955964868.322
-13.940985246311577,9097337412479.191
-13.915978994748684,9289702219699.865
-13.890972743185792,9486134616475.549
-13.865966491622906,9686720612778.088
-13.840960240060014,9891548036939.715
-13.815953988497121,10100706573935.518
-13.790947736934235,10314287804437.025
-13.765941485371343,10532385244647.96
-13.74093523380845,10755094390822.455
-13.715928982245558,10982512762996.469
-13.690922730682672,11214739938912.96
-13.66591647911978,11451877601539.37
-13.640910227556887,11694029583487.645
-13.615903975993994,11941301912257.674
-13.590897724431109,12193802856389.373
-13.565891472868216,12451642972817.812
-13.540885221305324,12714935163267.459
-13.515878969742431,12983794715885.043
-13.490872718179546,13258339353721.234
-13.465866466616653,13538689288694.732
-13.44086021505376,13824967274003.652
-13.415853963490868,14117298657594.158
-13.390847711927982,14415811436701.002
-13.36584146036509,14720636315809.799
-13.340835208802197,15031906772271.0
-13.315828957239312,15349759100330.715
-13.290822705676419,15674332474908.33
-13.265816454113526,16005769013239.146
-13.240810202550634,16344213836816.416
-13.215803950987748,16689815134579.14
-13.190797699424856,17042724227365.463
-13.165791447861963,17403095641268.336
-13.14078519629907,17771087175371.105
-13.115778944736185,18146859958859.16
-13.090772693173292,18530578527516.426
-13.0657664416104,18922410895497.383
-13.040760190047507,19322528628530.824
-13.015753938484622,19731106918593.227
-12.990747686921729,20148324660914.668
-12.965741435358836,20574364545681.1
-12.940735183795944,21009413122813.332
-12.915728932233058,21453660882974.582
-12.890722680670166,21907302344104.637
-12.865716429107273,22370536136221.758
-12.840710177544388,22843565087934.4
-12.815703925981495,23326596314687.37
-12.790697674418603,23819841313713.746
-12.76569142285571,24323516068291.83
-12.740685171292824,24837841119105.406
-12.715678919729932,25363041668622.82
-12.69067266816704,25899347680317.816
-12.665666416604147,26446993978891.78
-12.640660165041261,27006220352510.867
-12.615653913478369,27577271657100.273
-12.590647661915476,28160397937363.848
-12.565641410352583,28755854530767.25
-12.540635158789698,29363902164523.758
-12.515628907226805,29984807078148.105
-12.490622655663913,30618841139555.63
-12.465616404101027,31266281963505.43
-12.440610152538135,31927413032421.574
-12.415603900975242,32602523821814.707
-12.39059764941235,33291909948701.008
-12.365591397849464,33995873273130.547
-12.340585146286571,34714722032889.48
-12.315578894723679,35448770982361.695
-12.290572643160786,36198341529740.69
-12.2655663915979,36963761877003.805
-12.240560140035008,37745367162692.82
-12.215553888472115,38543499617726.664
-12.190547636909223,39358508730012.3
-12.165541385346337,40190751361391.414
-12.140535133783445,41040591917688.54
-12.115528882220552,41908402508581.38
-12.09052263065766,42794563109760.414
-12.065516379094774,43699461728347.21
-12.040510127531881,44623494571852.4
-12.015503875968989,45567066247173.99
-11.990497624406103,46530589920330.84
-11.96549137284321,47514487480669.77
-11.940485121280318,48519189737080.125
-11.915478869717425,49545136605845.85
-11.89047261815454,50592777302284.63
-11.865466366591647,51662570536234.67
-11.840460115028755,52754984716670.445
-11.815453863465862,53870498190738.95
-11.790447611902977,55009599404240.06
-11.765441360340084,56172787124568.17
-11.740435108777191,57360570663724.805
-11.715428857214299,58573470100327.945
-11.690422605651413,59812016506088.99
-11.66541635408852,61076752176828.54
-11.640410102525628,62368230888591.08
-11.615403850962736,63687018155722.77
-11.59039759939985,65033691424677.32
-11.565391347836957,66408840349753.79
-11.540385096274065,67813067050968.54
-11.51537884471118,69246986376428.8
-11.490372593148287,70711226169979.2
-11.465366341585394,72206427545320.27
-11.440360090022502,73733245211771.27
-11.415353838459616,75292347720708.12
-11.390347586896723,76884417742024.88
-11.36534133533383,78510152378470.12
-11.340335083770938,80170263469593.0
-11.315328832208053,81865477901814.12
-11.29032258064516,83596537924719.6
-11.265316329082268,85364201485431.95
-11.240310077519375,87169242611599.34
-11.21530382595649,89012451667488.05
-11.190297574393597,90894635721285.47
-11.165291322830704,92816618903568.38
-11.140285071267819,94779242766513.89
-11.115278819704926,96783366650339.67
-11.090272568142034,98829868057076.36
-11.065266316579141,100919643072262.47
-11.040260065016255,103053606766339.53
-11.015253813453363,105232693519332.77
-10.99024756189047,107457857465794.48
-10.965241310327578,109730072911236.22
-10.940235058764692,112050334756645.5
-10.9152288072018,114419658931534.58
-10.890222555638907,116839082839364.95
-10.865216304076014,119309665888411.39
-10.840210052513129,121832489874062.72
-10.815203800950236,124408659441846.6
-10.790197549387344,127039302591321.17
-10.765191297824451,129725571167861.47
-10.740185046261566,132468641364352.11
-10.715178794698673,135269714232944.61
-10.69017254313578,138130016232386.89
-10.665166291572895,141050799838252.25
-10.640160040010002,144033343955883.88
-10.61515378844711,147078954522796.9
-10.590147536884217,150188965085418.78
-10.565141285321332,153364737380288.84
-10.540135033758439,156607661926955.2
-10.515128782195546,159919158632729.28
-10.490122530632654,163300677488147.5
-10.465116279069768,166753699185552.84
-10.440110027506876,170279735668585.2
-10.415103775943983,173880330846511.03
-10.39009752438109,177557061267512.72
-10.365091272818205,181311536805555.53
-10.340085021255312,185145401361053.16
-10.31507876969242,189060333585803.47
-10.290072518129527,193058047744090.3
-10.265066266566642,197140294309737.53
-10.240060015003749,201308860737767.53
-10.215053763440856,205565572272725.28
-10.190047511877971,209912292744389.78
-10.165041260315078,214350925379514.97
-10.140035008752186,218883413629830.16
-10.115028757189293,223511742069487.6
-10.090022505626408,228237937361488.3
-10.065016254063515,233064068930883.62
-10.040010002500622,237992249948291.4
-10.01500375093773,243024638258720.88
-9.989997499374844,248163437321953.66
-9.964991247811952,253410897171843.38
-9.93998499624906,258769315395365.3
-9.914978744686167,264241038278575.06
-9.889972493123281,269828461755324.44
-9.864966241560388,275534032340138.34
-9.839959989997496,281360248271648.1
-9.81495373843461,287309660601971.4
-9.789947486871718,293384874308068.3
-9.764941235308825,299588549425389.44
-9.739934983745933,305923402229655.1
-9.714928732183047,312392206626931.75
-9.689922480620154,318997795093495.7
-9.664916229057262,325743059955746.6
-9.63990997749437,332630954687903.4
-9.614903725931484,339664495199458.3
-9.589897474368591,346846761148569.6
-9.564891222805699,354180897281747.0
-9.539884971242806,361670114907851.2
-9.51487871967992,369317693418438.25
-9.489872468117028,377126981397588.4
-9.464866216554135,385101398220244.2
-9.439859964991243,393244435549637.06
-9.414853713428357,401559658858822.56
